date,pol_ru,rank,avg_score
Feb-21,Колокольцев Владимир Александрович,,5.60
Feb-21,Козак Дмитрий Николаевич,,5.48
Feb-21,Борисов Юрий Иванович,,5.45
Feb-21,Костин Андрей Леонидович,,5.41
Feb-21,Новак Александр Валентинович,,5.39
Feb-21,Кирилл (патриарх Московский и всея Руси),,5.35
Feb-21,Кудрин Алексей Леонидович,,5.33
Feb-21,Григоренко Дмитрий Юрьевич,,5.27
Feb-21,Усманов Алишер Бурханович,,5.24
Feb-21,Краснов Игорь Викторович,,5.20
Feb-21,Турчак Андрей Анатольевич,,5.18
Feb-21,Левитин Игорь Евгеньевич,,5.12
Feb-21,Чернышенко Дмитрий Николаевич,,5.10
Feb-21,Алекперов Вагит Юсуфович,,5.08
Feb-21,Герасимов Валерий Васильевич,,5.06
Feb-21,Ротенберг Аркадий Романович,,5.05
Feb-21,Трутнев Юрий Петрович,,5.02
Feb-21,Ярин Андрей Вениаминович,,5.00
Feb-21,Чиханчин Юрий Анатольевич,,4.97
Feb-21,Хуснуллин Марат Шакирзянович,,4.94
Feb-21,Патрушев Дмитрий Николаевич,,4.91
Feb-21,Абрамович Роман Аркадьевич,,4.90
Feb-21,Кончев Дмитрий Викторович,,4.86
Feb-21,Дерипаска Олег Владимирович,,4.78
Feb-21,Рогозин Дмитрий Олегович,,4.76
Feb-21,Харичев Александр Дмитриевич,,4.72
Feb-21,Брычева Лариса Игоревна,,4.62
Feb-21,Зюганов Геннадий Андреевич,,4.51
Feb-21,Оверчук Алексей Логвинович,,4.48
Feb-21,Мантуров Денис Валентинович,,4.39
Feb-21,Добродеев Олег Борисович,,4.36
Feb-21,Абрамченко Виктория Валериевна,,4.35
Feb-21,Белозеров Олег Валентинович,,4.33
Feb-21,Эрнст Константин Львович,,4.29
Feb-21,Кадыров Рамзан Ахматович,,4.27
Feb-21,Грызлов Борис Вячеславович,,4.25
Feb-21,Якушев Владимир Владимирович,,4.20
Feb-21,Жириновский Владимир Вольфович,,4.19
Feb-21,Васильев Владимир Абдуалиевич,,4.17
Feb-21,Мордашов Алексей Александрович,,4.15
Feb-21,Шувалов Игорь Иванович,,4.10
Feb-21,Неверов Сергей Иванович,,4.02
Feb-21,Жуков Александр Дмитриевич,,3.98
Feb-21,Орешкин Максим Станиславович,,3.96
Feb-21,Дитрих Евгений Иванович,,3.95
Feb-21,Беглов Александр Дмитриевич,,3.91
Feb-21,Минниханов Рустам Нургалиевич,,3.88
Feb-21,Воробьев Андрей Юрьевич,,3.87
Feb-21,Коновалов Александр Владимирович,,3.84
Feb-21,Иванов Сергей Борисович,,3.83
Feb-21,Волошин Александр Стальевич,,3.81
Feb-21,Шальков Дмитрий Владиславович,,3.79
Feb-21,Зорькин Валерий Дмитриевич,,3.77
Feb-21,Лебедев Вячеслав Михайлович,,3.72
Feb-21,Михельсон Леонид Викторович,,3.70
Feb-21,Зиничев Евгений Николаевич,,3.69
Feb-21,Артемьев Игорь Юрьевич,,3.68
Feb-21,Вексельберг Виктор Феликсович,,3.62
Feb-21,Мурашко Михаил Альбертович,,3.60
Feb-21,Решетников Максим Геннадьевич,,3.58
Feb-21,Миронов Сергей Михайлович,,3.57
Feb-21,Гордеев Алексей Васильевич,,3.56
Feb-21,Матыцин Олег Васильевич,,3.55
Feb-21,Дюмин Алексей Геннадьевич,,3.53
Feb-21,Серышев Анатолий Анатольевич,,3.47
Feb-21,Шадаев Максут Игоревич,,3.45
Feb-21,Кравцов Сергей Сергеевич,,3.42
Feb-21,Чайка Юрий Яковлевич,,3.40
Feb-21,Фальков Валерий Николаевич,,3.38
Feb-21,Чубайс Анатолий Борисович,,3.34
Feb-21,Аксенов Сергей Валерьевич,,3.33
Feb-21,Чуйченко Константин Анатольевич,,3.32
Feb-21,Хлопонин Александр Геннадиевич,,3.31
Mar-21,Путин Владимир Владимирович,,9.89
Mar-21,Мишустин Михаил Владимирович,,8.37
Mar-21,Вайно Антон Эдуардович,,8.07
Mar-21,Шойгу Сергей Кужугетович,,7.45
Mar-21,Медведев Дмитрий Анатольевич,,6.88
Mar-21,Кириенко Сергей Владиленович,,6.85
Mar-21,Лавров Сергей Викторович,,6.81
Mar-21,Собянин Сергей Семенович,,6.74
Mar-21,Набиуллина Эльвира Сахипзадовна,,6.56
Mar-21,Сечин Игорь Иванович,,6.43
Mar-21,Белоусов Андрей Рэмович,,6.41
Mar-21,Силуанов Антон Германович,,6.33
Mar-21,Бортников Александр Васильевич,,6.30
Mar-21,Бастрыкин Александр Иванович,,6.28
Mar-21,Патрушев Николай Платонович,,6.25
Mar-21,Миллер Алексей Борисович,,6.22
Mar-21,Володин Вячеслав Викторович,,6.20
Mar-21,Греф Герман Оскарович,,6.18
Mar-21,Нарышкин Сергей Евгеньевич,,6.15
Mar-21,Громов Алексей Алексеевич,,6.04
Mar-21,Песков Дмитрий Сергеевич,,6.00
Mar-21,Ковальчук Юрий Валентинович,,5.97
Mar-21,Матвиенко Валентина Ивановна,,5.91
Mar-21,Голикова Татьяна Алексеевна,,5.89
Mar-21,Тимченко Геннадий Николаевич,,5.68
Mar-21,Чемезов Сергей Викторович,,5.66
Mar-21,Колокольцев Владимир Александрович,,5.61
Mar-21,Козак Дмитрий Николаевич,,5.49
Mar-21,Золотов Виктор Васильевич,,5.45
Mar-21,Костин Андрей Леонидович,,5.41
Mar-21,Новак Александр Валентинович,,5.33
Mar-21,Кудрин Алексей Леонидович,,5.31
Mar-21,Борисов Юрий Иванович,,5.29
Mar-21,Кирилл (патриарх Московский и всея Руси),,5.26
Mar-21,Краснов Игорь Викторович,,5.19
Mar-21,Турчак Андрей Анатольевич,,5.16
Mar-21,Чернышенко Дмитрий Николаевич,,5.13
Mar-21,Усманов Алишер Бурханович,,5.11
Mar-21,Григоренко Дмитрий Юрьевич,,5.10
Mar-21,Левитин Игорь Евгеньевич,,5.07
Mar-21,Ротенберг Аркадий Романович,,5.05
Mar-21,Алекперов Вагит Юсуфович,,5.02
Mar-21,Трутнев Юрий Петрович,,5.00
Mar-21,Дерипаска Олег Владимирович,,4.97
Mar-21,Ярин Андрей Вениаминович,,4.94
Mar-21,Чиханчин Юрий Анатольевич,,4.90
Mar-21,Патрушев Дмитрий Николаевич,,4.87
Mar-21,Хуснуллин Марат Шакирзянович,,4.85
Mar-21,Харичев Александр Дмитриевич,,4.82
Mar-21,Рогозин Дмитрий Олегович,,4.79
Mar-21,Брычева Лариса Игоревна,,4.76
Mar-21,Герасимов Валерий Васильевич,,4.75
Mar-21,Добродеев Олег Борисович,,4.73
Mar-21,Кончев Дмитрий Викторович,,4.71
Mar-21,Абрамович Роман Аркадьевич,,4.70
Mar-21,Зюганов Геннадий Андреевич,,4.68
Mar-21,Абрамченко Виктория Валериевна,,4.65
Mar-21,Мантуров Денис Валентинович,,4.62
Mar-21,Оверчук Алексей Логвинович,,4.60
Mar-21,Васильев Владимир Абдуалиевич,,4.57
Mar-21,Белозеров Олег Валентинович,,4.54
Mar-21,Эрнст Константин Львович,,4.51
Mar-21,Грызлов Борис Вячеславович,,4.49
Mar-21,Якушев Владимир Владимирович,,4.45
Mar-21,Неверов Сергей Иванович,,4.40
Mar-21,Кадыров Рамзан Ахматович,,4.36
Mar-21,Жириновский Владимир Вольфович,,4.33
Mar-21,Мордашов Алексей Александрович,,4.30
Mar-21,Беглов Александр Дмитриевич,,4.27
Mar-21,Минниханов Рустам Нургалиевич,,4.25
Mar-21,Шувалов Игорь Иванович,,4.22
Mar-21,Воробьев Андрей Юрьевич,,4.19
Mar-21,Дитрих Евгений Иванович,,4.17
Mar-21,Коновалов Александр Владимирович,,4.15
Mar-21,Жуков Александр Дмитриевич,,4.12
Mar-21,Чубайс Анатолий Борисович,,4.10
Mar-21,Лебедев Вячеслав Михайлович,,4.06
Mar-21,Зорькин Валерий Дмитриевич,,4.03
Mar-21,Орешкин Максим Станиславович,,3.99
Mar-21,Волошин Александр Стальевич,,3.97
Mar-21,Артемьев Игорь Юрьевич,,3.95
Mar-21,Михельсон Леонид Викторович,,3.93
